,0,1,2,3,4,5,6,7
0,0.262904876,79.31639737,0.305788344,74.70184758,0.263950189,79.20391467,0.312447724,73.98525342
1,0.312232763,75.29159345,0.349092075,71.25651271,0.329848699,73.3631331,0.364407203,69.57992747
2,0.308061124,74.74485879,0.358704474,69.27424547,0.338181413,71.49119456,0.366758326,68.40424951
3,0.29877798,72.88278745,0.330987168,69.53506686,0.272337966,75.63087844,0.337501391,68.85799915
4,0.288404142,79.24198255,0.365852039,70.61752971,0.307738634,77.0889297,0.355817809,71.73492285
5,0.340860053,69.35042621,0.402766806,62.83699953,0.336270904,69.83326668,0.399735979,63.15588352
6,0.351293557,67.2620485,0.400827073,62.12609555,0.358063546,66.56009256,0.385102752,63.7564941
7,0.299951011,76.59314622,0.376653567,68.20103342,0.336808671,72.5605082,0.378177946,68.0342494
8,0.28782825,77.65018358,0.358013381,69.997692,0.311781925,75.03844389,0.369739357,68.71917433
9,0.231637066,84.42189901,0.37303684,68.88596292,0.288732628,78.14867123,0.373973697,68.78302822
10,0.253613084,81.15164386,0.373437418,68.12362647,0.26643818,79.75722281,0.370406014,68.45321888
11,0.248489949,84.62631746,0.347910838,73.43069378,0.266118439,82.64120201,0.365186197,71.4853439
12,0.285987528,80.15286172,0.340643718,74.01732458,0.289485607,79.76017806,0.337537145,74.36605899
13,0.297312782,76.39893248,0.368202871,68.6914817,0.29195719,76.98121358,0.361947502,69.37159019
14,0.340450908,72.70084028,0.377544697,68.61206255,0.352358942,71.3882404,0.388371347,67.41866157
15,0.343316904,65.34449573,0.442182275,55.50670961,0.354001801,64.28127476,0.437432759,55.97931927
16,0.272752343,75.66552375,0.36540576,66.02552118,0.339851585,68.68427157,0.395473668,62.89714532
17,0.369456192,70.27816193,0.408055184,65.97605609,0.344919436,73.01294109,0.387325695,68.28649084
18,0.149224704,91.36004588,0.315645736,73.48901319,0.201880703,85.70560982,0.331061735,71.83357446
19,0.277539707,76.91009294,0.343421963,69.89654426,0.280549829,76.58964799,0.346851807,69.5314175
20,0.289729559,78.0140789,0.370652523,69.12573136,0.34996334,71.39817226,0.351973905,71.17733753
21,0.316736981,72.1522435,0.387953145,64.63185114,0.308840688,72.98608823,0.373299196,66.179301
22,0.331135935,73.69766684,0.389817831,67.23190038,0.298304339,77.31516123,0.38870661,67.35433846
23,0.342621833,70.61876159,0.36732102,67.96545474,0.351411856,69.67449459,0.37522186,67.11670808
24,0.281838186,80.51164056,0.325951488,75.56618919,0.272934713,81.5097906,0.343357584,73.61482763
25,0.341231431,69.34706296,0.415336786,61.5461614,0.334584595,70.04676017,0.411362831,61.96449055
26,0.286627722,78.15277731,0.340077141,72.29718032,0.259751761,81.09714599,0.346023537,71.64572898
27,0.331354113,74.71140786,0.367200207,70.70613059,0.33745541,74.02967699,0.37469587,69.86859978
28,0.302086757,77.45923069,0.366641048,70.29454972,0.322767534,75.16393521,0.360965623,70.92444751
29,0.284410968,76.55774272,0.40563081,63.58896168,0.30431578,74.42821381,0.394401037,64.790386
30,0.313330624,73.57685268,0.36208973,68.35229815,0.255617388,79.76084519,0.350387683,69.60617647
31,0.364506326,68.64358481,0.386112219,66.30979928,0.351012151,70.10117369,0.372253563,67.80675798
32,0.272603673,82.3405564,0.39703655,68.25487582,0.329827497,75.86287519,0.393866642,68.61370627
33,0.263558951,78.63004806,0.348748845,69.53429566,0.281861925,76.67583365,0.35848354,68.49491915
34,0.180115641,92.55983248,0.341303641,74.36271223,0.228724777,87.0721641,0.345442728,73.89543512
35,0.310270794,77.01559689,0.375726987,69.70671717,0.293946847,78.8383391,0.380050706,69.22392799
36,0.259845991,83.36050477,0.364652836,71.55654048,0.256993712,83.68174524,0.363728279,71.66066951
37,0.318507864,73.32591874,0.386820683,65.97572348,0.318247396,73.35394405,0.38802515,65.84612756
38,0.241056318,85.21234656,0.375940599,70.06786826,0.234446928,85.95443281,0.367616292,71.00250121
39,0.321384445,73.45043706,0.3638471,68.85446137,0.344042655,70.99800955,0.362341371,69.01743502
40,0.221898967,83.48341676,0.368125891,67.79455023,0.220457997,83.63802019,0.375497792,67.00360991
41,0.349974306,74.52408344,0.416898299,66.85138792,0.329742168,76.84365561,0.393132805,69.57605203
42,0.262875334,80.18612453,0.3379352,72.02093894,0.30517316,75.58486932,0.33912626,71.89137265
43,0.267377326,79.90644968,0.396985121,65.77025228,0.290676657,77.36521408,0.393317264,66.17030188
44,0.368843753,69.65459641,0.40718982,65.42271273,0.317976456,75.26832687,0.406563279,65.491858
45,0.265991478,79.49690518,0.324726852,73.13556154,0.237594765,82.57241558,0.315446741,74.14064535
46,0.278708646,74.83701854,0.36091793,66.30745876,0.312324674,71.34921394,0.369734792,65.39267218
47,0.272638829,73.61675804,0.356619503,65.11701232,0.282684624,72.60001572,0.353962268,65.38595302
