,0,1,2,3,4,5,6,7
0,-0.123164777,71.76883869,0.167480886,53.19694066,0.019558673,62.64898693,0.233583256,48.97308106
1,-0.777230172,115.2616485,0.106091771,57.97410924,-0.31207905,85.09443329,0.057146879,61.14841324
2,-0.175297863,76.39040263,0.171171099,53.871087,-0.327447195,86.27959672,0.041955361,62.26967477
3,0.081363969,60.1453034,0.253873361,48.85069991,0.144501361,56.01154696,0.275209679,47.45376
4,-0.710396119,112.0486161,0.198265048,52.52192216,-10513206646,6.88724E+11,0.144477186,56.04558278
5,-0.03546972,67.33757032,0.221206258,50.64568991,0.001658314,64.92309932,0.235457426,49.71892304
6,-0.403120629,92.0992464,0.137013355,56.64546445,-0.242349557,81.54641563,0.095702114,59.35708743
7,-0.169386015,75.34472488,-0.067539813,68.782671,-0.243926231,80.14742645,-0.073507759,69.16719181
8,-0.077175601,68.57237123,0.221809946,49.53912552,-0.004229362,63.92865616,0.22876801,49.09617922
9,-0.441265724,94.62079703,0.112245268,58.28214666,-0.291296801,84.77516007,0.169626197,54.51502086
10,0.024739842,63.6110709,0.198909636,52.25089482,-0.309418141,85.40643183,0.015258487,64.22948965
11,-0.254194511,81.3171448,0.093748031,58.75788958,-0.708352637,110.7630097,0.042737353,62.06522562
12,-0.271928079,82.80707958,0.042641877,62.32744727,-0.944600513,126.6004675,0.093023784,59.04740442
13,0.066511561,60.87591959,0.084133786,59.72671506,-1.434479024,158.760562,0.165503369,54.42033099
14,0.126410915,56.59340547,0.282133144,46.50530869,0.190027912,52.47212856,0.273307254,47.07707311
15,-0.511205623,98.90171687,0.153357499,55.40900302,-825916176.9,54052556953,0.111305133,58.16114421
16,0.108764007,57.68389938,0.219211383,50.53536029,-0.397917071,90.47806443,0.242181512,49.04865348
17,-0.198068013,77.99190966,0.246746953,49.035316,-1.605834002,169.6347518,0.230365896,50.10169107
18,-0.209170386,78.8817912,0.286915808,46.51896789,-0.351599235,88.17332105,0.274529336,47.3270154
19,0.128034282,56.69065908,0.271995545,47.33104929,0.045085936,62.08352753,0.273538205,47.23075357
20,-0.568592533,102.8409061,0.272380758,47.70456351,-0.77531711,116.3942938,0.264239642,48.23831575
21,-3.230909894,275.9504182,0.247559417,49.07603771,-15843473678,1.03335E+12,0.25508319,48.58531863
22,-0.748246873,113.9204878,0.13161489,56.5863191,-1.85665907,186.1476202,0.13448654,56.39919461
23,-0.354935033,88.84751755,0.194486724,52.82013766,-0.295209435,84.93111493,0.219381644,51.18769637
24,-0.290202225,85.24974465,0.212965667,52.00306947,-0.010662481,66.77923568,0.170409323,54.81496782
25,-0.10653139,71.79021195,0.20372167,51.66142651,-0.064250554,69.04709033,0.225095904,50.27469603
26,-0.243748833,81.08304541,0.213319031,51.28566719,-0.272713102,82.97129733,0.213416077,51.27934052
27,-0.212320857,78.49079012,0.144021899,55.41964991,-0.599808644,103.5783916,0.184123047,52.82333159
28,-2.73645238,241.0905569,0.191519054,52.16636044,-2.706339646,239.1475652,0.181097672,52.83878885
29,-1.21850006,144.3698781,0.279574218,46.88202816,-6.9505E+12,4.52307E+14,0.232501342,49.94531647
30,0.069674839,60.73851352,0.191106012,52.81058765,-0.16922708,76.33579937,0.132111916,56.66215896
31,-1.499894257,162.8695414,0.033100909,62.99402906,-0.317454249,85.83289821,0.02780313,63.33918243
32,-0.110137071,72.60217063,0.189032348,53.03670454,-0.173491917,76.74553225,0.217848965,51.15211838
33,-0.307747775,85.68956034,0.280906204,47.11828409,-0.043519959,68.37615646,0.283434534,46.95261651
34,-0.056423229,68.87002708,0.249075458,48.95404808,-4.26732E+11,2.78194E+13,0.227661782,50.35004203
35,-0.561315913,101.7418642,0.210683323,51.43517049,-105935378.3,6903191653,0.154039953,55.12628902
36,-0.208372167,78.73519384,0.161534636,54.63278185,-0.48067296,96.47778701,0.199420401,52.16421863
37,-0.090847653,70.90390393,0.179420885,53.33674467,-0.050764178,68.29852195,0.179933232,53.30344271
38,0.105036608,58.57144876,0.225701962,50.67442791,0.196119003,52.61050346,0.166044088,54.57877541
39,0.047967304,62.03462721,0.109977659,57.99402094,0.041947896,62.42685294,0.060960385,61.18799563
40,-0.171764274,76.31154345,0.263669386,47.95377952,-0.294097396,84.2785293,0.239974062,49.49694551
41,-0.050352833,67.50185648,0.19020041,52.04248895,-0.792651932,115.2063665,0.257259015,47.73290819
42,-0.971966428,127.8107541,-0.071628792,69.45639746,-0.611203095,104.4282903,0.045125471,61.88910309
43,-0.237649167,80.53350956,0.258537517,48.246771,-1.21059E+12,7.87727E+13,0.269413989,47.53904184
44,-0.371454442,89.23366712,0.050548771,61.77603303,-6.46089E+12,4.20378E+14,0.172521278,53.83989328
45,-0.073491168,69.56935515,0.161080847,54.36753114,-0.145707233,74.24943565,0.189701809,52.51270271
46,0.035625948,62.52806919,0.202658607,51.69800833,0.157352592,54.63555898,0.242208173,49.13369424
47,-0.070108897,69.17285342,0.162856532,54.11374729,-3992469538,2.58077E+11,0.191927483,52.23457343
48,-2.639765998,235.7296612,0.17845992,53.20709209,-2.961763409,256.5838427,0.186623355,52.67838673
49,-0.082510213,69.92975568,0.19959295,51.70599667,-0.495523491,96.61025926,0.129714315,56.22013041
,,,,,,,,
,-0.41554371,92.07311097,0.178381794,53.43735426,-3.016E+11,1.96264E+13,0.175674608,53.61869763
